9.988290557389271074e-01 1.545980944728431172e-01 1.078295869142198438e-01 2.380327334007147078e-01 3.413570592414251759e-01 3.071334275212226350e-01 2.334274694431490993e-01 2.202651566564229890e-01 2.746521425443798070e-01 3.441216770145996140e-01
2.777611477881530844e-01 4.581442398310143355e-02 3.232326324242892901e-02 2.153114862932410320e-02 1.156941779035303847e-02 2.521864599252112218e-02 5.344216238297097576e-02 7.128080775655536161e-02 9.490837282359959604e-02 8.681242878613128211e-02
1.671136179310099557e-01 1.120904446622176392e-02 1.326469784278040166e-02 5.041433020065872253e-03 5.724612975611358644e-03 2.111783785347076756e-03 1.373039625407423275e-03 2.758854971675093505e-03 8.824312535196734975e-03 3.120823913793948842e-02
2.048590132476902637e-01 2.009432946052499766e-02 1.611344747365632503e-03 2.274876718418246228e-03 1.182144069696970841e-03 6.927845051559876777e-05 6.220328857548095697e-04 1.540494916147114931e-04 4.167474080418633454e-04 7.905055595130787774e-03
9.916087893772199124e-02 3.987605339001501319e-03 6.499438098697033796e-03 9.624774222030540657e-03 3.866225555568668371e-03 4.608412112758116528e-04 2.803303516707256020e-04 5.616735228889870469e-04 4.609778215648970066e-04 3.335088227112736653e-04
3.914181348000456834e-02 6.484189488520829270e-03 2.686979915669854627e-02 4.833233356113588418e-03 3.168667591830082782e-03 2.687566925762898372e-03 1.881160605507418287e-03 1.302312644768496537e-03 1.059929908781858179e-03 9.542957716422005186e-04
4.932499610946819088e-03 1.364731467980238866e-01 2.225931087744140863e-02 1.601573731034967862e-02 5.551519024606201176e-03 4.289805534732428309e-03 2.686302251330007808e-03 2.474595785077449671e-03 1.952067322555081858e-03 1.084021277037684793e-03
2.967771086775291070e-03 7.170503140445173840e-02 1.457158678187361195e-02 1.298076739875705758e-02 2.231370901350895712e-03 1.732902784950380009e-03 6.979380986740357914e-04 6.708892745384128706e-04 3.122469344424359913e-04 1.707449282013242500e-04
1.231477319900409033e-02 1.728595120816936448e-02 5.314713509687292795e-03 2.429891362521057873e-03 2.286354520865858681e-03 3.037423113074466381e-04 3.443992155603880145e-04 3.121123923071470233e-04 2.069654495807341670e-04 1.717763496622171391e-05
2.229937372344680674e-03 1.818436934280632774e-03 2.433463254319610802e-03 2.206610953440617598e-03 5.088415776510072980e-05 2.024815971560075189e-04 3.107391575438174362e-04 8.929038269993336914e-05 1.390784210299239535e-05 1.117552717120625715e-05
