3.312850219167263965e+00 1.907514965581750266e-01 9.175343303677790940e-02 1.318406269208012571e-01 2.128331825139491151e-01 4.598345691588683892e-01 6.379593939745565878e-01 8.006670562552625769e-01 6.381510454870313875e-01 6.037209593334776914e-01
1.307649760683926132e+00 2.800604012829823741e-01 2.297724274987012760e-01 2.655193537188514294e-02 1.591614477341750378e-02 4.188883406373989510e-02 1.030061088680550574e-01 2.800921457271676185e-01 3.713680368959170752e-01 7.019688060809147201e-01
2.179960921456703726e+00 1.709887657584864051e+00 1.960124320134206677e-01 3.351435694151830031e-03 1.372435917338608174e-02 3.005855430310003761e-03 4.200469403849760135e-03 1.198371557228766066e-02 2.512516868550548552e-02 7.248968851550473269e-02
3.666039078825829467e+00 1.026738917755587455e+00 1.484428313577704495e-01 5.691055389465731786e-03 8.656480935603009380e-03 6.399846377847803009e-04 1.292503701399912294e-03 2.451222952973970866e-03 2.811025333561212379e-04 1.941564645723970611e-03
7.966983859607077001e+00 1.131886066669826274e+00 1.037046777393679370e-01 1.383046464141338616e-03 8.721964595817123522e-03 3.018846440098154477e-03 1.539250836443695376e-03 2.241749475806004317e-03 6.068271327670065858e-04 1.783283470696245309e-03
2.480158627250267145e+00 2.090609393237950753e-01 1.106541208571094476e-01 1.288161889758677320e-02 3.198036804030615979e-03 4.457844024779944133e-04 4.007071579882606413e-04 2.128182219409463418e-03 1.213106631617062562e-04 2.953128275132072033e-04
5.978659332539847382e-01 2.761535738990008593e-01 1.103833561716349304e-01 5.498186695127316864e-02 5.688620432378449152e-03 5.651158388504503617e-03 2.684490675612868481e-03 8.265056540644050154e-04 2.021295334560960309e-03 5.365390112912965862e-05
8.995005921911899960e-02 2.389838443486711927e+00 1.494685556659097192e-01 6.692684320427826072e-02 3.958960678196217151e-03 2.642169366787328142e-03 1.847598054556009659e-03 1.449180238737063267e-04 5.517102357065189339e-04 5.217359810167010925e-04
5.654216441611545352e-02 2.259599684601924174e+00 2.841107478715770157e-02 4.164831390437630926e-02 7.844720904087047753e-03 1.194453117571994509e-03 6.738958145276725082e-04 1.177781633076960353e-03 3.015721737961524966e-04 5.885103167594739988e-04
1.512511358231609891e-02 2.084162666156223406e-02 3.611458441752636583e-02 2.051668192229278570e-02 1.890912816638977379e-03 1.099597940355927792e-03 5.081789080936562324e-04 1.111246397496746434e-03 4.050965149354418060e-04 4.195105822902569191e-04
