8.725050246790183595e-01 3.017813840425722649e-01 3.351508674033522039e-01 4.084316154510945207e-01 4.404820387650518754e-01 3.244559576488682540e-01 4.197016053509793343e-01 4.133006659869364885e-01 5.090720340171258629e-01 4.728637864271701408e-01
7.139504288592164460e-01 9.674748004648793531e-02 6.833969947232453046e-02 1.450167622630598938e-02 4.885882357062883152e-02 1.080519534231843964e-01 1.433015013314518638e-01 1.399087505516122543e-01 1.000292065078666054e-01 1.941404388019490612e-01
4.478979826358955862e-01 2.759549703686808853e-01 1.354482856512373955e-02 6.767594011636312613e-03 6.029848003447846154e-03 2.744744247531619684e-03 5.682682405079108809e-03 1.681546793450526545e-02 2.907185439552099904e-02 5.297281409784782014e-02
5.671427296350975977e-01 2.896334287511930228e-01 2.850785986988336670e-02 2.760493560764150107e-03 1.582947497085386655e-03 1.434676965455849778e-04 5.545265682764460380e-04 9.334060228657305907e-04 1.050127143437721428e-03 1.880159716932099101e-02
6.858087137667999711e-01 2.126523133526305454e-01 5.367885018146944208e-03 3.560614216411711174e-03 2.273601139045710803e-03 4.608647767949683395e-05 1.396221702045680765e-04 2.428811179411710720e-05 2.478907834343227999e-04 1.663535530556930044e-03
5.548533498733863034e-01 9.087993787144335589e-02 5.515464857160717188e-02 3.332112943861631569e-03 2.956338940372226897e-03 4.795757040332609316e-04 2.329563098541221071e-04 3.487950652078708924e-04 2.025751207876596096e-04 2.970153948947115230e-04
1.291776456581271992e-01 5.352359624865243165e-02 4.423482313672634503e-02 4.606755012359944369e-03 1.208753435025600740e-03 8.325351946594674972e-05 4.101932101202716537e-04 1.039753993190805753e-04 1.727728328630679394e-05 2.229900042133840408e-05
1.052528280636754882e-01 4.492104702266801475e-01 5.228725755462337171e-02 1.200489403361847986e-02 1.954228358145034591e-03 8.528368497181868088e-04 5.268319866640932669e-04 2.164205980459787786e-04 1.195126933043926188e-04 6.168113064689215706e-05
7.451062822797766168e-03 3.128813953756540700e-01 5.423017759401998344e-02 1.085567106855347443e-02 9.492044603256096218e-05 2.603748302540615303e-04 1.376566339234057098e-04 2.906782735139080260e-04 7.535219125500551686e-06 3.484150675847903208e-05
2.484970744110236076e-03 9.722188913507890523e-03 1.622654895493838914e-02 1.492897846071954875e-03 3.129750847122240130e-03 1.367827215730937950e-03 1.644760693971640563e-04 3.543558773847667190e-04 1.131549351895290418e-04 4.775650764207264626e-05
