6.666613754222838750e-01 8.224679983388596960e-02 4.722558485297582292e-02 7.781402634654277506e-02 1.524752562803826372e-01 1.880797286309627836e-01 1.855449148274464777e-01 1.846406938992021241e-01 1.617525145377359808e-01 3.234723294911467373e-01
2.582138430982874322e-01 9.341507592145420133e-03 2.449949479668271646e-02 1.108505250613032490e-02 8.485149178690476468e-03 6.211120327838299572e-03 1.692185777385010054e-02 2.415277491254109316e-02 3.019731230257150303e-02 4.538328719428851021e-02
1.858632574324110553e-01 1.791564480793933836e-02 5.445019882770422461e-03 4.588208474426402547e-03 2.458976446729659645e-03 2.471625672572423833e-03 1.935062556969730082e-03 7.201293815966101214e-04 1.697802268618615624e-03 8.346594523839701366e-03
1.035135189623476865e-01 1.329345144507357301e-02 2.623080713831869165e-02 5.262281615686708811e-03 1.829255225141706177e-03 1.347962454064116026e-03 9.574477409340704419e-04 2.031365220271776984e-04 5.955346607660174674e-06 1.321911951613208422e-03
1.220791020704510288e-01 2.467938247810632854e-02 1.495627652129891821e-02 1.008454093537996046e-02 1.637429020828676165e-03 7.510324327997325777e-04 1.558709129317265094e-04 5.543136033273595109e-05 1.600444603889262293e-04 2.014405774257507882e-06
2.370930872994050248e-04 2.669904273658752630e-03 7.884747240459837048e-03 2.746735265098802434e-03 6.091974726949355096e-04 1.555610583115740178e-03 4.631438879682053204e-04 3.821350489564432555e-04 2.415672997427753795e-05 8.159784669094785007e-04
4.212233558376203037e-03 1.161410185891574159e-01 3.222965712843363362e-02 6.479472619411877701e-03 1.452825364370991098e-04 9.602196867453409359e-04 2.570802245451755345e-03 2.267153146057418380e-03 2.711067134495837808e-03 2.759581072146449938e-03
1.141762695658173066e-02 7.402977529717212624e-02 2.148209735186193750e-02 2.206083414435253218e-03 2.548078550557344567e-03 4.524415450148966985e-04 1.785604826714829070e-03 1.569014779446129904e-03 1.209102338513026297e-03 7.390046119761311486e-04
1.653600677258375761e-03 4.573394776426275427e-02 6.603630836438610305e-03 2.979932089721333034e-03 5.960093523897569065e-03 8.816836350039244105e-04 5.936352154828349352e-04 9.677656689168454118e-06 1.004704516359929053e-04 2.738203116369256063e-04
1.461625975913441238e-03 1.156811351439571232e-03 9.539824495822744324e-04 2.312006729091955776e-03 8.215176167396232541e-04 5.081365244420747978e-04 2.338973405878895973e-04 4.281496488022127435e-05 1.228755341086466317e-05 2.610748266404429064e-05
